12,24,1320,462,30,70,1,-1,-1,-1
12,64,1619,396,159,362,1,-1,-1,-1
12,65,1326,490,73,167,1,-1,-1,-1
12,66,-8,290,207,470,1,-1,-1,-1
12,67,1837,351,103,234,1,-1,-1,-1
12,68,1619,396,159,362,1,-1,-1,-1
13,0,724,283,226,514,1,-1,-1,-1
13,1,1336,500,67,153,1,-1,-1,-1
13,2,1286,545,47,108,1,-1,-1,-1
13,18,1602,403,113,257,1,-1,-1,-1
13,24,1320,462,30,70,1,-1,-1,-1
13,64,1619,396,159,362,1,-1,-1,-1
13,69,1717,396,159,362,1,-1,-1,-1
13,70,1326,490,73,167,1,-1,-1,-1
13,71,1643,408,146,332,1,-1,-1,-1
13,72,151,501,28,64,1,-1,-1,-1
13,73,1286,545,47,108,1,-1,-1,-1
13,74,1867,391,30,70,1,-1,-1,-1
14,0,724,283,226,514,1,-1,-1,-1
14,1,1336,500,67,153,1,-1,-1,-1
14,18,1602,403,113,257,1,-1,-1,-1
14,24,1320,462,30,70,1,-1,-1,-1
14,64,1619,396,159,362,1,-1,-1,-1
14,69,1717,396,159,362,1,-1,-1,-1
14,75,1668,371,159,362,1,-1,-1,-1
14,76,1326,490,73,167,1,-1,-1,-1
14,77,1717,396,159,362,1,-1,-1,-1
14,78,1281,447,87,199,1,-1,-1,-1
14,79,1619,396,159,362,1,-1,-1,-1
14,80,1867,391,30,70,1,-1,-1,-1
15,0,724,283,226,514,1,-1,-1,-1
15,1,1336,500,67,153,1,-1,-1,-1
15,18,1602,403,113,257,1,-1,-1,-1
15,24,1320,462,30,70,1,-1,-1,-1
15,64,1619,396,159,362,1,-1,-1,-1
15,78,1281,447,87,199,1,-1,-1,-1
15,81,1668,371,159,362,1,-1,-1,-1
15,82,1825,535,33,76,1,-1,-1,-1
15,83,1336,500,67,153,1,-1,-1,-1
15,84,-52,254,270,614,1,-1,-1,-1
15,85,1619,396,159,362,1,-1,-1,-1
15,86,1867,393,26,59,1,-1,-1,-1
16,0,724,283,226,514,1,-1,-1,-1
16,1,1336,500,67,153,1,-1,-1,-1
16,18,1602,403,113,257,1,-1,-1,-1
16,24,1320,462,30,70,1,-1,-1,-1
16,64,1619,396,159,362,1,-1,-1,-1
16,78,1281,447,87,199,1,-1,-1,-1
16,87,1011,363,146,332,1,-1,-1,-1
16,88,1834,532,36,83,1,-1,-1,-1
16,89,1336,500,67,153,1,-1,-1,-1
16,90,-52,254,270,614,1,-1,-1,-1
16,91,1619,396,159,362,1,-1,-1,-1
16,92,1320,462,30,70,1,-1,-1,-1
17,0,724,283,226,514,1,-1,-1,-1
17,18,1602,403,113,257,1,-1,-1,-1
17,78,1281,447,87,199,1,-1,-1,-1
17,87,1011,363,146,332,1,-1,-1,-1
17,93,155,669,103,234,1,-1,-1,-1
17,94,1838,543,30,70,1,-1,-1,-1
17,95,1711,408,146,332,1,-1,-1,-1
17,96,-52,254,270,614,1,-1,-1,-1
18,0,724,283,226,514,1,-1,-1,-1
18,18,1602,403,113,257,1,-1,-1,-1
18,78,1281,447,87,199,1,-1,-1,-1
18,87,1011,363,146,332,1,-1,-1,-1
18,93,155,669,103,234,1,-1,-1,-1
18,94,1838,543,30,70,1,-1,-1,-1
18,97,1666,408,146,332,1,-1,-1,-1
18,98,-52,254,270,614,1,-1,-1,-1
18,99,1350,503,61,139,1,-1,-1,-1
18,100,1594,396,159,362,1,-1,-1,-1
18,101,1836,541,33,76,1,-1,-1,-1
18,102,1295,461,87,199,1,-1,-1,-1
19,0,724,283,226,514,1,-1,-1,-1
19,18,1602,403,113,257,1,-1,-1,-1
19,78,1281,447,87,199,1,-1,-1,-1
19,87,1011,363,146,332,1,-1,-1,-1
19,93,155,669,103,234,1,-1,-1,-1
19,94,1838,543,30,70,1,-1,-1,-1
19,103,1666,408,146,332,1,-1,-1,-1
19,104,-52,254,270,614,1,-1,-1,-1
19,105,1350,503,61,139,1,-1,-1,-1
19,106,1594,396,159,362,1,-1,-1,-1
19,107,1836,541,33,76,1,-1,-1,-1
19,108,1291,454,94,214,1,-1,-1,-1
20,0,724,283,226,514,1,-1,-1,-1
20,18,1602,403,113,257,1,-1,-1,-1
20,78,1281,447,87,199,1,-1,-1,-1
20,87,1011,363,146,332,1,-1,-1,-1
20,93,155,669,103,234,1,-1,-1,-1
20,94,1838,543,30,70,1,-1,-1,-1
20,109,1692,420,159,362,1,-1,-1,-1
20,110,-52,254,270,614,1,-1,-1,-1
20,111,1594,396,159,362,1,-1,-1,-1
20,112,1349,490,73,167,1,-1,-1,-1
20,113,1308,474,87,199,1,-1,-1,-1
20,114,1838,543,30,70,1,-1,-1,-1
21,0,724,283,226,514,1,-1,-1,-1
21,18,1602,403,113,257,1,-1,-1,-1
21,78,1281,447,87,199,1,-1,-1,-1
21,87,1011,363,146,332,1,-1,-1,-1
21,93,155,669,103,234,1,-1,-1,-1
21,109,1692,420,159,362,1,-1,-1,-1
21,115,298,463,103,234,1,-1,-1,-1
21,116,-52,254,270,614,1,-1,-1,-1
21,117,1349,490,73,167,1,-1,-1,-1
21,118,1594,396,159,362,1,-1,-1,-1
21,119,1692,396,159,362,1,-1,-1,-1
21,120,1308,474,87,199,1,-1,-1,-1
22,0,724,283,226,514,1,-1,-1,-1
22,18,1602,403,113,257,1,-1,-1,-1
22,78,1281,447,87,199,1,-1,-1,-1
22,87,1011,363,146,332,1,-1,-1,-1
22,93,155,669,103,234,1,-1,-1,-1
22,109,1692,420,159,362,1,-1,-1,-1
22,115,298,463,103,234,1,-1,-1,-1
22,121,1643,396,159,362,1,-1,-1,-1
22,122,-52,254,270,614,1,-1,-1,-1
22,123,1349,490,73,167,1,-1,-1,-1
22,124,1594,371,159,362,1,-1,-1,-1
22,125,1792,456,73,167,1,-1,-1,-1
22,126,1314,468,79,181,1,-1,-1,-1
22,127,298,463,103,234,1,-1,-1,-1
23,0,724,283,226,514,1,-1,-1,-1
23,18,1602,403,113,257,1,-1,-1,-1
23,78,1281,447,87,199,1,-1,-1,-1
23,87,1011,363,146,332,1,-1,-1,-1
23,93,155,669,103,234,1,-1,-1,-1
23,109,1692,420,159,362,1,-1,-1,-1
23,128,1643,354,175,398,1,-1,-1,-1
23,129,-52,254,270,614,1,-1,-1,-1
23,130,1349,490,73,167,1,-1,-1,-1
23,131,1589,381,175,398,1,-1,-1,-1
23,132,1792,456,73,167,1,-1,-1,-1
23,133,1315,468,73,167,1,-1,-1,-1
24,0,724,283,226,514,1,-1,-1,-1
24,18,1602,403,113,257,1,-1,-1,-1
24,78,1281,447,87,199,1,-1,-1,-1
24,87,1011,363,146,332,1,-1,-1,-1
24,93,155,669,103,234,1,-1,-1,-1
24,109,1692,420,159,362,1,-1,-1,-1
24,134,1843,357,79,181,1,-1,-1,-1
24,135,-52,254,270,614,1,-1,-1,-1
24,136,1349,490,73,167,1,-1,-1,-1
24,137,1670,381,175,398,1,-1,-1,-1
24,138,1326,479,73,167,1,-1,-1,-1
24,139,1804,475,61,139,1,-1,-1,-1
25,0,724,283,226,514,1,-1,-1,-1
25,18,1602,403,113,257,1,-1,-1,-1
25,78,1281,447,87,199,1,-1,-1,-1
25,87,1011,363,146,332,1,-1,-1,-1
25,93,155,669,103,234,1,-1,-1,-1
25,109,1692,420,159,362,1,-1,-1,-1
25,134,1843,357,79,181,1,-1,-1,-1
25,137,1670,381,175,398,1,-1,-1,-1
25,140,31,296,270,614,1,-1,-1,-1
25,141,1349,490,73,167,1,-1,-1,-1
25,142,-10,254,270,614,1,-1,-1,-1
25,143,1668,371,159,362,1,-1,-1,-1
25,144,1840,532,36,83,1,-1,-1,-1
25,145,1326,479,73,167,1,-1,-1,-1
25,146,1810,535,33,76,1,-1,-1,-1
25,147,1843,357,79,181,1,-1,-1,-1
26,0,724,283,226,514,1,-1,-1,-1
26,18,1602,403,113,257,1,-1,-1,-1
26,78,1281,447,87,199,1,-1,-1,-1
26,87,1011,363,146,332,1,-1,-1,-1
26,93,155,669,103,234,1,-1,-1,-1
26,109,1692,420,159,362,1,-1,-1,-1
26,134,1843,357,79,181,1,-1,-1,-1
26,137,1670,381,175,398,1,-1,-1,-1
26,140,31,296,270,614,1,-1,-1,-1
26,148,1562,381,175,398,1,-1,-1,-1
26,149,1349,490,73,167,1,-1,-1,-1
26,150,1835,557,26,59,1,-1,-1,-1
26,151,1326,479,73,167,1,-1,-1,-1
26,152,1668,371,159,362,1,-1,-1,-1
26,153,-52,254,270,614,1,-1,-1,-1
26,154,312,500,30,70,1,-1,-1,-1
26,155,1843,357,79,181,1,-1,-1,-1
26,156,31,296,270,614,1,-1,-1,-1
27,0,724,283,226,514,1,-1,-1,-1
27,18,1602,403,113,257,1,-1,-1,-1
27,78,1281,447,87,199,1,-1,-1,-1
27,87,1011,363,146,332,1,-1,-1,-1
27,93,155,669,103,234,1,-1,-1,-1
27,109,1692,420,159,362,1,-1,-1,-1
27,137,1670,381,175,398,1,-1,-1,-1
27,148,1562,381,175,398,1,-1,-1,-1
27,157,1616,354,175,398,1,-1,-1,-1
27,158,1349,490,73,167,1,-1,-1,-1
27,159,1831,557,26,59,1,-1,-1,-1
27,160,1326,479,73,167,1,-1,-1,-1
27,161,1670,381,175,398,1,-1,-1,-1
27,162,1831,357,79,181,1,-1,-1,-1
27,163,107,565,146,332,1,-1,-1,-1
27,164,1562,381,175,398,1,-1,-1,-1
28,0,724,283,226,514,1,-1,-1,-1
28,18,1602,403,113,257,1,-1,-1,-1
28,78,1281,447,87,199,1,-1,-1,-1
28,87,1011,363,146,332,1,-1,-1,-1
28,93,155,669,103,234,1,-1,-1,-1
28,109,1692,420,159,362,1,-1,-1,-1
28,165,1562,381,175,398,1,-1,-1,-1
28,166,1349,490,73,167,1,-1,-1,-1
28,167,31,254,270,614,1,-1,-1,-1
28,168,1831,357,79,181,1,-1,-1,-1
28,169,1308,461,87,199,1,-1,-1,-1
28,170,1798,489,52,118,1,-1,-1,-1
29,0,724,283,226,514,1,-1,-1,-1
29,18,1602,403,113,257,1,-1,-1,-1
29,78,1281,447,87,199,1,-1,-1,-1
29,87,1011,363,146,332,1,-1,-1,-1
29,93,155,669,103,234,1,-1,-1,-1
29,109,1692,420,159,362,1,-1,-1,-1
29,165,1562,381,175,398,1,-1,-1,-1
29,171,1619,371,159,362,1,-1,-1,-1
29,172,1349,490,73,167,1,-1,-1,-1
29,173,31,254,270,614,1,-1,-1,-1
29,174,1569,396,159,362,1,-1,-1,-1
29,175,1689,430,146,332,1,-1,-1,-1
29,176,1767,325,189,429,1,-1,-1,-1
29,177,1308,461,87,199,1,-1,-1,-1
30,0,724,283,226,514,1,-1,-1,-1
30,18,1602,403,113,257,1,-1,-1,-1
30,78,1281,447,87,199,1,-1,-1,-1
30,87,1011,363,146,332,1,-1,-1,-1
30,93,155,669,103,234,1,-1,-1,-1
30,109,1692,420,159,362,1,-1,-1,-1
30,165,1562,381,175,398,1,-1,-1,-1
30,173,31,254,270,614,1,-1,-1,-1
30,178,1616,354,175,398,1,-1,-1,-1
30,179,1339,480,79,181,1,-1,-1,-1
30,180,1810,533,30,70,1,-1,-1,-1
30,181,31,254,270,614,1,-1,-1,-1
30,182,1281,431,103,234,1,-1,-1,-1
30,183,1562,381,175,398,1,-1,-1,-1
30,184,1757,513,61,139,1,-1,-1,-1
30,185,1821,526,103,234,1,-1,-1,-1
31,0,724,283,226,514,1,-1,-1,-1
31,18,1602,403,113,257,1,-1,-1,-1
31,78,1281,447,87,199,1,-1,-1,-1
31,87,1011,363,146,332,1,-1,-1,-1
31,93,155,669,103,234,1,-1,-1,-1
31,109,1692,420,159,362,1,-1,-1,-1
31,165,1562,381,175,398,1,-1,-1,-1
31,173,31,254,270,614,1,-1,-1,-1
31,186,1616,354,175,398,1,-1,-1,-1
31,187,1349,490,73,167,1,-1,-1,-1
31,188,1815,549,26,59,1,-1,-1,-1
31,189,1326,479,73,167,1,-1,-1,-1
31,190,31,254,270,614,1,-1,-1,-1
31,191,1562,381,175,398,1,-1,-1,-1
31,192,1829,542,94,214,1,-1,-1,-1
31,193,1873,374,36,83,1,-1,-1,-1
32,0,724,283,226,514,1,-1,-1,-1
32,18,1602,403,113,257,1,-1,-1,-1
32,78,1281,447,87,199,1,-1,-1,-1
32,87,1011,363,146,332,1,-1,-1,-1
32,93,155,669,103,234,1,-1,-1,-1
32,109,1692,420,159,362,1,-1,-1,-1
32,194,1619,396,159,362,1,-1,-1,-1
32,195,1349,490,73,167,1,-1,-1,-1
32,196,1752,290,207,470,1,-1,-1,-1
32,197,1689,430,146,332,1,-1,-1,-1
32,198,1308,461,87,199,1,-1,-1,-1
32,199,127,688,94,214,1,-1,-1,-1
33,0,724,283,226,514,1,-1,-1,-1
33,18,1602,403,113,257,1,-1,-1,-1
33,78,1281,447,87,199,1,-1,-1,-1
33,87,1011,363,146,332,1,-1,-1,-1
33,93,155,669,103,234,1,-1,-1,-1
33,109,1692,420,159,362,1,-1,-1,-1
33,200,1616,354,175,398,1,-1,-1,-1
33,201,1339,480,79,181,1,-1,-1,-1
33,202,1752,290,207,470,1,-1,-1,-1
33,203,73,254,270,614,1,-1,-1,-1
33,204,1295,461,87,199,1,-1,-1,-1
33,205,1692,420,159,362,1,-1,-1,-1
34,0,724,283,226,514,1,-1,-1,-1
34,18,1602,403,113,257,1,-1,-1,-1
34,78,1281,447,87,199,1,-1,-1,-1
34,87,1011,363,146,332,1,-1,-1,-1
34,93,155,669,103,234,1,-1,-1,-1
34,203,73,254,270,614,1,-1,-1,-1
34,206,1670,381,175,398,1,-1,-1,-1
34,207,1349,490,73,167,1,-1,-1,-1
34,208,1752,290,207,470,1,-1,-1,-1
34,209,1308,461,87,199,1,-1,-1,-1
34,210,1692,396,159,362,1,-1,-1,-1
34,211,73,254,270,614,1,-1,-1,-1
35,0,724,283,226,514,1,-1,-1,-1
35,18,1602,403,113,257,1,-1,-1,-1
35,78,1281,447,87,199,1,-1,-1,-1
35,87,1011,363,146,332,1,-1,-1,-1
35,93,155,669,103,234,1,-1,-1,-1
35,206,1670,381,175,398,1,-1,-1,-1
35,212,1616,354,175,398,1,-1,-1,-1
35,213,1349,490,73,167,1,-1,-1,-1
35,214,1670,381,175,398,1,-1,-1,-1
35,215,1752,290,207,470,1,-1,-1,-1
35,216,1308,461,87,199,1,-1,-1,-1
35,217,135,647,113,257,1,-1,-1,-1
36,0,724,283,226,514,1,-1,-1,-1
36,18,1602,403,113,257,1,-1,-1,-1
36,78,1281,447,87,199,1,-1,-1,-1
36,87,1011,363,146,332,1,-1,-1,-1
36,93,155,669,103,234,1,-1,-1,-1
36,206,1670,381,175,398,1,-1,-1,-1
36,218,1616,354,175,398,1,-1,-1,-1
36,219,1349,490,73,167,1,-1,-1,-1
36,220,1670,381,175,398,1,-1,-1,-1
36,221,1752,290,207,470,1,-1,-1,-1
36,222,1308,461,87,199,1,-1,-1,-1
36,223,145,713,79,181,1,-1,-1,-1
37,0,724,283,226,514,1,-1,-1,-1
37,18,1602,403,113,257,1,-1,-1,-1
37,78,1281,447,87,199,1,-1,-1,-1
37,87,1011,363,146,332,1,-1,-1,-1
37,93,155,669,103,234,1,-1,-1,-1
37,206,1670,381,175,398,1,-1,-1,-1
37,224,1308,461,87,199,1,-1,-1,-1
37,225,1349,490,73,167,1,-1,-1,-1
37,226,1670,381,175,398,1,-1,-1,-1
37,227,1752,290,207,470,1,-1,-1,-1
37,228,1310,545,52,118,1,-1,-1,-1
37,229,1332,463,33,76,1,-1,-1,-1
38,0,724,283,226,514,1,-1,-1,-1
38,18,1602,403,113,257,1,-1,-1,-1
38,78,1281,447,87,199,1,-1,-1,-1
38,87,1011,363,146,332,1,-1,-1,-1
38,93,155,669,103,234,1,-1,-1,-1
38,206,1670,381,175,398,1,-1,-1,-1
38,224,1308,461,87,199,1,-1,-1,-1
38,230,1616,354,175,398,1,-1,-1,-1
38,231,1349,490,73,167,1,-1,-1,-1
38,232,1670,381,175,398,1,-1,-1,-1
38,233,1752,290,207,470,1,-1,-1,-1
38,234,1308,461,87,199,1,-1,-1,-1
38,235,155,669,103,234,1,-1,-1,-1
38,236,100,490,113,257,1,-1,-1,-1
39,0,724,283,226,514,1,-1,-1,-1
39,18,1602,403,113,257,1,-1,-1,-1
39,78,1281,447,87,199,1,-1,-1,-1
39,87,1011,363,146,332,1,-1,-1,-1
39,224,1308,461,87,199,1,-1,-1,-1
39,237,1616,381,175,398,1,-1,-1,-1
39,238,1349,490,73,167,1,-1,-1,-1
39,239,1752,290,207,470,1,-1,-1,-1
39,240,1308,461,87,199,1,-1,-1,-1
39,241,100,490,113,257,1,-1,-1,-1
40,0,724,283,226,514,1,-1,-1,-1
40,18,1602,403,113,257,1,-1,-1,-1
40,78,1281,447,87,199,1,-1,-1,-1
40,87,1011,363,146,332,1,-1,-1,-1
40,224,1308,461,87,199,1,-1,-1,-1
40,242,1622,354,189,429,1,-1,-1,-1
40,243,1349,490,73,167,1,-1,-1,-1
40,244,1752,290,207,470,1,-1,-1,-1
40,245,1310,545,52,118,1,-1,-1,-1
40,246,329,543,135,307,1,-1,-1,-1
41,0,724,283,226,514,1,-1,-1,-1
41,18,1602,403,113,257,1,-1,-1,-1
41,78,1281,447,87,199,1,-1,-1,-1
41,87,1011,363,146,332,1,-1,-1,-1
41,224,1308,461,87,199,1,-1,-1,-1
41,247,1564,325,189,429,1,-1,-1,-1
41,248,1349,490,73,167,1,-1,-1,-1
41,249,1752,290,207,470,1,-1,-1,-1
41,250,1310,545,52,118,1,-1,-1,-1
41,251,333,543,146,332,1,-1,-1,-1
42,0,724,283,226,514,1,-1,-1,-1
42,18,1602,403,113,257,1,-1,-1,-1
42,78,1281,447,87,199,1,-1,-1,-1
42,87,1011,363,146,332,1,-1,-1,-1
42,224,1308,461,87,199,1,-1,-1,-1
42,247,1564,325,189,429,1,-1,-1,-1
42,252,1622,354,189,429,1,-1,-1,-1
42,253,1349,490,73,167,1,-1,-1,-1
42,254,1752,290,207,470,1,-1,-1,-1
42,255,236,248,226,514,1,-1,-1,-1
42,256,1308,461,87,199,1,-1,-1,-1
42,257,1564,325,189,429,1,-1,-1,-1
43,0,724,283,226,514,1,-1,-1,-1
43,18,1602,403,113,257,1,-1,-1,-1
43,78,1281,447,87,199,1,-1,-1,-1
43,87,1011,363,146,332,1,-1,-1,-1
43,224,1308,461,87,199,1,-1,-1,-1
43,258,1616,381,175,398,1,-1,-1,-1
43,259,1349,490,73,167,1,-1,-1,-1
43,260,1752,290,207,470,1,-1,-1,-1
43,261,259,275,250,567,1,-1,-1,-1
43,262,1310,537,52,118,1,-1,-1,-1
44,0,724,283,226,514,1,-1,-1,-1
44,18,1602,403,113,257,1,-1,-1,-1
44,78,1281,447,87,199,1,-1,-1,-1
44,87,1011,363,146,332,1,-1,-1,-1
44,224,1308,461,87,199,1,-1,-1,-1
44,263,1564,325,189,429,1,-1,-1,-1
44,264,1349,490,73,167,1,-1,-1,-1
44,265,1737,283,226,514,1,-1,-1,-1
44,266,497,515,33,76,1,-1,-1,-1
44,267,1308,461,87,199,1,-1,-1,-1
45,0,724,283,226,514,1,-1,-1,-1
45,18,1602,403,113,257,1,-1,-1,-1
45,78,1281,447,87,199,1,-1,-1,-1
45,87,1011,363,146,332,1,-1,-1,-1
45,263,1564,325,189,429,1,-1,-1,-1
45,268,1670,381,175,398,1,-1,-1,-1
45,269,1349,490,73,167,1,-1,-1,-1
45,270,1752,290,207,470,1,-1,-1,-1
45,271,1564,325,189,429,1,-1,-1,-1
45,272,374,275,250,567,1,-1,-1,-1
46,0,724,283,226,514,1,-1,-1,-1
46,18,1602,403,113,257,1,-1,-1,-1
46,78,1281,447,87,199,1,-1,-1,-1
46,87,1011,363,146,332,1,-1,-1,-1
46,268,1670,381,175,398,1,-1,-1,-1
46,272,374,275,250,567,1,-1,-1,-1
46,273,523,489,33,76,1,-1,-1,-1
46,274,452,399,73,167,1,-1,-1,-1
46,275,1378,510,67,153,1,-1,-1,-1
46,276,1670,381,175,398,1,-1,-1,-1
46,277,512,494,33,76,1,-1,-1,-1
46,278,1315,545,47,108,1,-1,-1,-1
47,0,724,283,226,514,1,-1,-1,-1
47,18,1602,403,113,257,1,-1,-1,-1
47,78,1281,447,87,199,1,-1,-1,-1
47,87,1011,363,146,332,1,-1,-1,-1
47,268,1670,381,175,398,1,-1,-1,-1
47,272,374,275,250,567,1,-1,-1,-1
47,273,523,489,33,76,1,-1,-1,-1
47,274,452,399,73,167,1,-1,-1,-1
47,275,1378,510,67,153,1,-1,-1,-1
47,279,1593,354,189,429,1,-1,-1,-1
47,280,1349,490,73,167,1,-1,-1,-1
47,281,1737,283,226,514,1,-1,-1,-1
47,282,338,519,159,362,1,-1,-1,-1
47,283,1670,381,175,398,1,-1,-1,-1
47,284,1308,461,87,199,1,-1,-1,-1
47,285,523,489,33,76,1,-1,-1,-1
47,286,452,399,73,167,1,-1,-1,-1
47,287,1378,510,67,153,1,-1,-1,-1
48,0,724,283,226,514,1,-1,-1,-1
48,18,1602,403,113,257,1,-1,-1,-1
48,78,1281,447,87,199,1,-1,-1,-1
48,87,1011,363,146,332,1,-1,-1,-1
48,268,1670,381,175,398,1,-1,-1,-1
48,272,374,275,250,567,1,-1,-1,-1
48,288,107,494,103,234,1,-1,-1,-1
48,289,1349,490,73,167,1,-1,-1,-1
48,290,1737,283,226,514,1,-1,-1,-1
48,291,1670,354,175,398,1,-1,-1,-1
48,292,1308,461,87,199,1,-1,-1,-1
48,293,323,254,270,614,1,-1,-1,-1
49,0,724,283,226,514,1,-1,-1,-1
49,18,1602,403,113,257,1,-1,-1,-1
49,78,1281,447,87,199,1,-1,-1,-1
49,87,1011,363,146,332,1,-1,-1,-1
49,268,1670,381,175,398,1,-1,-1,-1
49,272,374,275,250,567,1,-1,-1,-1
49,288,107,494,103,234,1,-1,-1,-1
